timestamp,open,high,low,close,volume
2011-01-25,608.2010,620.6911,606.5211,619.9111,7320800
2011-01-24,607.5711,612.4911,601.2310,611.0811,9232700
2011-01-21,639.5811,641.7311,611.3610,611.8311,17875500
2011-01-20,632.2111,634.0811,623.2911,626.7711,11012600
2011-01-19,642.1211,642.9611,629.6611,631.7511,6837700
2011-01-18,626.0610,641.9911,625.2710,639.6311,7261000
2011-01-14,617.4011,624.2711,617.0811,624.1811,4748900
2011-01-13,616.9711,619.6711,614.1611,616.6911,2677900
2011-01-12,619.3510,619.3510,614.7711,616.8711,3277500
2011-01-11,617.7111,618.8011,614.5011,616.0110,2889300
2011-01-10,614.8011,615.3911,608.5610,614.2110,3170100
2011-01-07,615.9111,618.2510,610.1310,616.4411,4218100
2011-01-06,610.6811,618.4310,610.0510,613.5011,4131000
2011-01-05,600.0710,610.3311,600.0510,609.0711,5083500
2011-01-04,605.6210,606.1810,600.1211,602.1210,3662600
2011-01-03,596.4811,605.5910,596.4811,604.3510,4748100
2010-12-31,596.7410,598.4210,592.0310,593.9710,3090000
2010-12-30,598.0010,601.3310,597.3910,598.8610,1986300
2010-12-29,602.0010,602.4110,598.9210,601.0011,2046000
2010-12-28,602.0511,603.8710,598.0110,598.9210,2137500
2010-12-27,602.7410,603.7810,599.5010,602.3810,2425200
2010-12-23,605.3411,606.0011,602.0310,604.2310,2229900
2010-12-22,604.0010,607.0011,603.2811,605.4910,2424000
2010-12-21,598.5710,604.7211,597.6110,603.0710,3773000
2010-12-20,594.6510,597.8810,588.6610,595.0610,3961300
2010-12-17,591.0010,592.5610,587.6710,590.8010,6197200
2010-12-16,592.8510,593.7710,588.0710,591.7110,3205600
2010-12-15,594.2010,596.4510,589.1510,590.3010,4351600
2010-12-14,597.0910,598.2910,592.4810,594.9110,3298800
2010-12-13,597.1210,603.0010,594.0910,594.6210,4814800
2010-12-10,593.1410,593.9910,590.2910,592.2110,3422100
2010-12-09,593.8810,595.5810,589.0010,591.5010,3751700
2010-12-08,591.9710,592.5210,583.6910,590.5410,3526900
2010-12-07,591.2710,593.0010,586.0010,587.1410,6107100
2010-12-06,580.5710,582.0010,576.6110,578.3610,4203200
2010-12-03,569.4510,576.4810,568.0010,573.0010,5282000
2010-12-02,568.6610,573.3310,565.3510,571.8210,5114800
2010-12-01,563.0010,571.5710,562.4010,564.3509,7536300
2010-11-30,574.3210,574.3210,553.3109,555.7109,14288100
2010-11-29,589.1710,589.8010,579.9510,582.1110,5740800
2010-11-26,590.4610,592.9810,587.0010,590.0010,2632000
2010-11-24,587.3110,596.6010,587.0510,594.9710,4810600
2010-11-23,587.0110,589.0110,578.2010,583.0110,4341300
2010-11-22,587.4710,593.4410,582.7510,591.2210,4389500
2010-11-19,597.0010,597.8910,590.3410,590.8310,4612100
2010-11-18,589.0010,599.9810,588.5610,596.5610,5199300
2010-11-17,585.0010,589.5010,581.3710,583.5510,4903200
2010-11-16,592.7610,597.8910,583.4510,583.7210,6639500
2010-11-15,603.0810,604.0010,594.0510,595.4710,6983800
2010-11-12,613.9910,616.9010,601.2110,603.2910,6811300
2010-11-11,619.7010,619.8511,614.2110,617.1911,4540100
2010-11-10,622.0811,623.0011,617.5110,622.8811,5012600
2010-11-09,630.0011,630.8511,620.5111,624.8211,4491000
2010-11-08,624.0211,629.4911,623.1311,626.7711,4218300
2010-11-05,623.1811,625.4910,621.1111,625.0811,3544600
2010-11-04,624.6411,629.9211,622.1011,624.2711,7168300
2010-11-03,617.5010,621.8311,613.5011,620.1810,6786200
2010-11-02,618.6711,620.0011,614.5811,615.6011,4010000
2010-11-01,615.7311,620.6610,611.2111,615.0010,6197200
2010-10-29,617.0710,619.0010,612.9910,613.7010,4573600
2010-10-28,620.0510,621.0011,613.3010,618.5811,4384900
2010-10-27,615.7711,620.0011,612.3310,616.4711,4500500
2010-10-26,613.1011,621.2310,611.0311,618.6010,5044600
2010-10-25,615.5911,624.7410,614.9710,616.5010,6340400
2010-10-22,611.9211,614.8211,610.0510,612.5311,4529100
2010-10-21,611.5110,616.0011,606.0011,611.9910,5862800
2010-10-20,608.1411,617.3810,607.5010,607.9810,7076500
2010-10-19,608.8511,614.8211,602.8610,607.8311,9210100
2010-10-18,600.5510,619.6911,600.5510,617.7111,14249500
2010-10-15,599.2710,601.6410,591.6010,601.4510,29760600
2010-10-14,544.1809,545.2510,537.1109,540.9309,13317800
2010-10-13,547.0009,547.4910,542.3309,543.3009,6134000
2010-10-12,540.1209,545.9909,537.7909,541.3909,7535300
2010-10-11,538.4809,544.6010,537.1709,538.8409,5272200
2010-10-08,532.7709,537.6009,527.6209,536.3509,5739800
2010-10-07,536.2109,537.2009,529.1409,530.0109,4809400
2010-10-06,539.2609,539.9509,529.9409,534.3509,5545200
2010-10-05,528.3809,540.0009,526.5509,538.2309,7040400
2010-10-04,524.9509,528.2509,518.8509,522.3509,3895400
2010-10-01,530.0009,530.6209,523.0009,525.6209,4466600
2010-09-30,529.1609,531.8709,518.9209,525.7909,6512400
2010-09-29,527.8509,532.9409,524.7109,527.6909,4360600
2010-09-28,533.4809,533.5909,518.4509,527.1709,7336700
2010-09-27,528.8509,536.8509,528.8509,530.4109,6238000
2010-09-24,521.7409,527.8309,518.2609,527.2909,6738900
2010-09-23,514.6109,519.6909,511.3009,513.4809,4652100
2010-09-22,512.8609,517.7809,511.6809,516.0009,5093100
2010-09-21,509.6809,519.9809,508.9109,513.4609,8966000
2010-09-20,492.5009,510.4109,492.0609,508.2809,8840000
2010-09-17,483.7508,491.2008,481.1808,490.1509,11325400
2010-09-16,479.9508,482.4508,479.4108,481.0608,3953700
2010-09-15,479.9508,481.8908,478.5008,480.6408,4823600
2010-09-14,482.0108,484.7508,480.0808,480.4308,4449500
2010-09-13,480.9008,484.3508,479.5308,482.2708,4499700
2010-09-10,479.0208,479.7908,475.0808,476.1408,3963300
2010-09-09,477.8308,480.4008,470.5808,476.1808,4879300
2010-09-08,465.1908,472.5008,464.5108,470.5808,4821600
2010-09-07,464.5008,467.5908,463.0208,464.4008,3432500
2010-09-03,470.5208,471.8808,467.4408,470.3008,5099700
2010-09-02,462.8408,464.4308,460.3108,463.1808,3380900
2010-09-01,454.9808,464.9408,452.5008,460.3308,6480700
2010-08-31,450.1108,454.8708,448.0008,450.0208,3908100
2010-08-30,459.1508,459.7608,452.4208,452.6908,2471900
2010-08-27,452.5608,459.9908,447.6508,458.8308,4642100
2010-08-26,456.0608,457.2608,450.4408,450.9808,3567200
2010-08-25,450.0008,457.8108,450.0008,454.6208,5203500
2010-08-24,457.7008,458.3708,450.9208,451.3908,5546000
2010-08-23,461.5008,468.2508,457.7308,464.0708,5994700
2010-08-20,467.9708,471.5908,461.0208,462.0208,7864500
2010-08-19,481.0108,482.5108,467.2508,467.9708,7879300
2010-08-18,490.4408,490.8708,481.5508,482.1508,5392800
2010-08-17,488.5308,494.7008,486.0308,490.5208,3795400
2010-08-16,483.6808,489.8708,480.5008,485.5908,2619700
2010-08-13,489.0008,491.1908,486.0108,486.3508,3883800
2010-08-12,483.9408,494.7508,482.5108,492.0108,4425700
2010-08-11,497.7308,498.0009,491.5008,491.7408,4462600
2010-08-10,502.3509,506.0009,498.5709,503.7109,4163400
2010-08-09,502.2509,505.5009,501.3609,505.3509,3758300
2010-08-06,505.4009,505.7409,496.0509,500.2209,6663800
2010-08-05,505.8909,508.6009,503.5609,508.1009,4858900
2010-08-04,492.1808,507.0009,491.0509,506.3209,7653500
2010-08-03,490.5009,492.4608,486.7608,489.8308,3618100
2010-08-02,488.9909,493.2808,486.9408,490.4108,3731300
2010-07-30,479.6508,487.3608,479.1408,484.8508,4304100
2010-07-29,485.9508,488.8809,479.3308,484.9908,5371000
2010-07-28,494.9408,495.2508,482.6708,484.3508,5010600
2010-07-27,490.5808,497.5009,490.1708,492.6309,4920700
2010-07-26,489.0908,490.7508,484.8808,488.9708,4005200
2010-07-23,480.7708,490.5909,480.0108,490.0608,4545700
2010-07-22,483.2308,488.9808,482.4808,484.8108,4311400
2010-07-21,484.0008,485.7008,475.4308,477.5008,6583700
2010-07-20,461.0308,482.9908,460.6008,481.5908,8139300
2010-07-19,461.0108,469.6508,457.5208,466.1808,9134700
2010-07-16,469.1208,470.5608,459.5208,459.6108,15708200
2010-07-15,491.7309,494.7008,482.6808,494.0208,9752800
2010-07-14,489.8808,493.8308,486.4608,491.3408,6259300
2010-07-13,482.2508,492.9908,480.2808,489.2008,7982300
2010-07-12,472.3708,479.4408,471.0808,475.8308,6693700
2010-07-09,471.9608,473.2608,462.7808,467.4908,8695400
2010-07-08,453.5508,457.3308,449.6608,456.5608,5357700
2010-07-07,438.3108,451.2908,435.3807,450.2008,6282800
2010-07-06,444.0007,447.6708,433.6307,436.0708,5139300
2010-07-02,441.6208,442.2808,436.0007,436.5507,3886400
2010-07-01,445.2908,448.4008,433.6307,439.4908,7053500
2010-06-30,454.9608,457.8308,444.7208,444.9508,7233400
2010-06-29,463.4408,464.5508,451.1208,454.2608,7030400
2010-06-28,472.5908,477.5508,469.0108,472.0808,3537700
2010-06-25,477.0608,477.6508,470.5608,472.6808,4507100
2010-06-24,479.6608,482.7508,473.2608,475.1008,3801300
2010-06-23,486.8908,486.8908,478.1608,482.0508,4073300
2010-06-22,489.9008,496.6009,485.7308,486.2508,4456000
2010-06-21,499.9009,500.9708,484.8908,488.5608,5989200
2010-06-18,502.5109,503.4708,498.1309,500.0308,5767200
2010-06-17,503.4509,505.8709,496.6909,500.0809,3969300
2010-06-16,496.1708,504.0009,496.1109,501.2709,4595600
2010-06-15,483.0808,500.4008,482.1808,497.9908,8551100
2010-06-14,494.4808,494.5008,483.1908,483.1908,4096000
2010-06-11,482.5008,488.7108,481.6208,488.5008,3576600
2010-06-10,480.3708,488.5008,475.8408,487.0108,5175000
2010-06-09,487.2208,488.8809,472.0008,474.0208,5478300
2010-06-08,487.8508,488.8408,477.5408,484.7808,5390200
2010-06-07,499.0609,500.9109,483.1508,485.5208,7292500
2010-06-04,499.7208,509.2509,496.7008,498.7209,7869900
2010-06-03,495.1109,508.0009,494.7008,505.6009,7328700
2010-06-02,486.6808,493.8708,481.4608,493.3709,5100500
2010-06-01,480.4308,491.0608,480.1208,482.3708,5353500
2010-05-28,492.7409,493.4508,483.0008,485.6308,5811200
2010-05-27,484.9508,492.3108,481.0508,490.4608,5639200
2010-05-26,482.0708,489.7608,475.0008,475.4708,6977200
2010-05-25,468.1508,477.4508,464.0108,477.0708,6057300
2010-05-24,480.7308,489.7908,476.8008,477.1608,8723600
2010-05-21,469.0608,485.0008,464.4008,472.0508,19454100
2010-05-20,485.0708,485.5808,473.8008,475.0108,9863400
2010-05-19,496.2608,499.4409,487.7408,494.4309,6917100
2010-05-18,510.0009,510.9709,497.0708,498.3709,5672100
2010-05-17,506.7809,508.3609,498.3509,507.9709,5608400
2010-05-14,509.7709,510.9909,496.2509,507.5309,8262800
2010-05-13,516.5009,522.0009,510.3709,510.8809,6676400
2010-05-12,512.0409,512.0409,502.0009,505.3909,7732400
2010-05-11,515.6709,519.8809,508.2209,509.0509,6670000
2010-05-10,513.9709,522.8209,512.6009,521.6509,8286800
2010-05-07,499.9709,505.3209,481.3308,493.1408,10216000
2010-05-06,508.7509,517.5209,460.0008,498.6708,10037600
2010-05-05,500.9809,515.7209,500.4709,509.7609,9198600
2010-05-04,526.5209,526.7409,504.2109,506.3709,12198000
2010-05-03,526.5009,532.9209,525.0809,530.6009,3729500
2010-04-30,531.1309,537.6809,525.4409,525.7009,4888900
2010-04-29,533.3709,536.5009,526.6709,532.0009,6140700
2010-04-28,532.1009,534.8309,521.0309,529.1909,6837700
2010-04-27,528.9509,538.3309,527.2309,529.0609,7718100
2010-04-26,544.9709,544.9910,529.2109,531.6409,8770300
2010-04-23,547.2509,549.3209,542.2710,544.9910,4194300
2010-04-22,552.0010,552.5009,543.3509,547.0609,6585900
2010-04-21,556.4609,560.2510,552.1609,554.3009,4800800
2010-04-20,554.1709,559.6609,551.0609,555.0410,5977000
2010-04-19,548.7509,553.9910,545.0009,550.1009,7817100
2010-04-16,563.0010,568.8110,549.6309,550.1509,24562600
2010-04-15,592.1710,597.8411,588.2910,595.3010,13574200
2010-04-14,590.0610,592.3410,584.0110,589.0010,6830900
2010-04-13,572.5310,588.8810,571.1310,586.7710,7853900
2010-04-12,567.3510,574.0010,566.2210,572.7310,4722400
2010-04-09,567.4910,568.7710,564.0009,566.2210,4128600
2010-04-08,563.3210,569.8510,560.0509,567.4910,3909500
2010-04-07,567.3010,568.7510,561.8610,563.5410,5181200
2010-04-06,569.4610,570.8910,565.4009,568.2210,4135600
2010-04-05,570.9010,574.8810,569.0009,571.0110,3817200
2010-04-01,571.3510,573.4510,565.5510,568.8010,4221100
2010-03-31,565.0509,569.7410,562.8110,567.1210,6084200
2010-03-30,562.8310,567.6310,560.2810,566.7110,3970500
2010-03-29,563.0010,564.7210,560.5710,562.4510,6232200
2010-03-26,565.2709,567.3910,560.0210,562.6910,5412500
2010-03-25,559.0210,572.0010,558.6610,562.8810,7891200
2010-03-24,545.5109,559.8510,539.7009,557.3309,13179500
2010-03-23,557.0410,558.3110,542.0009,549.0009,11043800
2010-03-22,556.1109,566.8509,554.2810,557.5010,8039600
2010-03-19,560.0010,568.0010,557.2810,560.0010,9624200
2010-03-18,564.7210,568.4410,562.9610,566.4010,3567600
2010-03-17,568.3010,571.4510,564.2510,565.5610,6668000
2010-03-16,561.8310,568.4210,560.7609,565.2010,6888600
2010-03-15,566.6810,569.4510,556.0010,563.1810,9342600
2010-03-12,588.1410,588.2810,579.1610,579.5410,5527400
2010-03-11,574.2610,586.2110,574.2010,581.1410,8498200
2010-03-10,563.7610,578.5010,562.2110,576.4510,11352100
2010-03-09,559.8510,564.6609,556.5009,560.1909,6376900
2010-03-08,564.7810,565.1810,561.0110,562.4810,4790600
2010-03-05,561.3510,567.6710,559.9010,564.2110,7853700
2010-03-04,546.5009,556.1310,546.2009,554.5910,6391300
2010-03-03,542.3610,548.1209,539.2509,545.3209,6201800
2010-03-02,535.4809,545.6609,535.0109,541.0609,8746200
2010-03-01,529.2009,533.2909,527.7409,532.6909,4492500
2010-02-26,527.4209,531.7509,523.4809,526.8009,4113800
2010-02-25,527.1209,528.4909,520.0009,526.4309,6643100
2010-02-24,533.9809,538.4409,530.5109,531.4709,4670500
2010-02-23,543.0009,543.6310,532.2909,535.0709,5766600
2010-02-22,547.3509,547.5009,541.0010,542.8010,4305100
2010-02-19,540.5309,544.0309,539.7009,540.7609,5125300
2010-02-18,537.5409,545.0109,536.1409,543.2209,4691200
2010-02-17,542.0009,543.4009,537.6109,538.2109,4074500
2010-02-16,536.8709,544.1309,534.3009,541.3009,7336100
2010-02-12,532.9709,537.1509,530.5009,533.1209,4576400
2010-02-11,533.3209,540.4909,529.5009,536.4009,4838000
2010-02-10,534.0709,537.7909,527.6909,534.4509,5369000
2010-02-09,539.5409,541.5309,535.0709,536.4409,5660200
2010-02-08,532.5009,542.0009,531.5309,533.4709,5408700
2010-02-05,528.4009,533.5009,522.4609,531.2909,6335600
2010-02-04,537.0009,538.0009,525.5609,526.7809,6780600
2010-02-03,528.6709,542.1009,528.2309,540.8209,6020500
2010-02-02,534.9609,534.9609,527.6109,531.1209,8223000
2010-02-01,534.6009,535.8109,530.3009,533.0209,4518400
2010-01-29,538.4909,540.9909,525.6109,529.9409,8311900
2010-01-28,544.4909,547.0009,530.6009,534.2909,6482300
2010-01-27,541.2709,547.6509,535.3109,542.1009,7958400
2010-01-26,537.9709,549.6010,536.2909,542.4209,8743600
2010-01-25,546.5909,549.8809,535.5109,540.0009,8872800
2010-01-22,564.5010,570.6010,534.8609,550.0109,13651700
2010-01-21,583.4410,586.8210,572.2510,582.9810,12662600
2010-01-20,585.9810,585.9810,575.2910,580.4110,6525700
2010-01-19,581.2010,590.4210,576.2910,587.6210,8665700
2010-01-15,593.3410,593.5610,578.0410,580.0010,10909600
2010-01-14,583.9010,594.2010,582.8110,589.8510,8511900
2010-01-13,576.4910,588.3810,573.9010,587.0910,13041800
2010-01-12,597.6510,598.1610,588.0010,590.4810,9742900
2010-01-11,604.4611,604.4611,594.0410,601.1110,14479800
2010-01-08,592.0010,603.2510,589.1110,602.0210,9483900
2010-01-07,609.4010,610.0010,592.6510,594.1010,12876600
2010-01-06,625.8611,625.8611,606.3610,608.2610,7987100
2010-01-05,627.1811,627.8411,621.5410,623.9911,6031900
2010-01-04,626.9511,629.5111,624.2411,626.7511,3927000
2009-12-31,624.7511,625.4010,619.9811,619.9811,2448700
2009-12-30,618.5011,622.7310,618.0111,622.7310,2942100
2009-12-29,624.7410,624.8411,618.2910,619.4011,2860200
2009-12-28,621.6611,625.9911,618.4811,622.8711,3408400
2009-12-24,612.9311,619.5210,612.2711,618.4811,1723800
2009-12-23,603.5011,612.8711,602.8510,611.6810,4160800
2009-12-22,601.3410,601.5010,598.8511,601.1210,3775600
2009-12-21,597.6110,599.8410,595.6710,598.6810,5161600
2009-12-18,596.0310,598.9310,595.0010,596.4210,7089400
2009-12-17,596.4410,597.6410,593.7610,593.9410,5297300
2009-12-16,598.6010,600.3710,596.6410,597.7610,5639800
2009-12-15,593.3010,596.3810,590.9910,593.1410,4577800
2009-12-14,595.3510,597.3110,592.6110,595.7310,3841100
2009-12-11,594.6810,594.7510,587.7310,590.5110,3452800
2009-12-10,590.4410,594.7110,590.4110,591.5010,3349000
2009-12-09,587.5010,589.3310,583.5810,589.0210,3575200
2009-12-08,583.5010,590.6610,582.0010,587.0510,3059300
2009-12-07,584.2110,588.6910,581.0010,586.2510,3284500
2009-12-04,593.0210,594.8310,579.1810,585.0110,5046000
2009-12-03,589.0410,591.4510,585.0010,585.7410,2868000
2009-12-02,591.0010,593.0110,586.2210,587.5110,3338800
2009-12-01,588.1310,591.2210,583.0010,589.8710,4657900
2009-11-30,580.6310,583.6710,577.1110,583.0010,3463000
2009-11-27,572.0010,582.4610,570.9710,579.7610,2779500
2009-11-25,586.4110,587.0610,582.6910,585.7410,2933300
2009-11-24,582.5210,584.2910,576.5410,583.0910,3222400
2009-11-23,576.4910,586.6010,575.8610,582.3510,5114000
2009-11-20,569.5010,571.6010,569.4010,569.9610,4027400
2009-11-19,573.7710,574.0010,570.0010,572.9910,4352200
2009-11-18,576.6510,578.7810,572.0710,576.6510,3110700
2009-11-17,574.8710,577.5010,573.7210,577.4910,3847700
2009-11-16,575.0010,576.9910,572.7810,576.2810,4414700
2009-11-13,569.2910,572.5110,566.6110,572.0510,3346000
2009-11-12,569.5610,572.9010,565.5010,567.8510,3786600
2009-11-11,570.4810,573.5010,565.8610,570.5610,4656700
2009-11-10,562.7309,568.7809,562.0010,566.7609,4478200
2009-11-09,555.4509,562.5810,554.2309,562.5109,5319500
2009-11-06,547.7209,551.7810,545.5009,551.1009,3667000
2009-11-05,543.4909,549.7710,542.6609,548.6509,3709100
2009-11-04,540.8009,545.5009,536.4209,540.3309,4682800
2009-11-03,530.0109,537.5009,528.3009,537.2909,4778100
2009-11-02,537.0809,539.4609,528.2409,533.9909,6428200
2009-10-30,550.0009,550.1710,534.2409,536.1209,6962900
2009-10-29,543.0109,551.8310,541.0010,551.0510,5064000
2009-10-28,547.8709,550.0009,538.2509,540.3010,5154800
2009-10-27,550.9709,554.5610,544.1610,548.2909,6457000
2009-10-26,555.7509,561.6410,550.8909,554.2110,5963000
2009-10-23,555.2510,557.8910,551.2009,553.6909,4803200
2009-10-22,550.0009,555.0009,548.0009,554.0909,4690400
2009-10-21,549.9109,559.3509,549.0009,551.1009,7368600
2009-10-20,551.6409,552.9509,540.7009,551.7209,8117600
2009-10-19,552.6909,553.6009,548.7309,552.0910,6459800
2009-10-16,547.3309,554.7509,544.5309,549.8510,17749900
2009-10-15,533.7509,536.9009,527.2709,529.9109,12246500
2009-10-14,532.4609,535.5809,530.0009,535.3209,6541200
2009-10-13,524.3909,527.4609,521.3809,526.1109,6097400
2009-10-12,523.4209,525.7609,519.3209,524.0409,6669200
2009-10-09,516.6509,521.5109,514.5009,516.2509,5496600
2009-10-08,519.5709,523.2509,513.3409,514.1809,8639800
2009-10-07,499.0008,518.9909,497.8109,517.5409,9784800
2009-10-06,491.7008,499.3708,491.7008,498.7409,5485000
2009-10-05,487.6508,492.4309,483.3408,488.5208,4305100
2009-10-02,483.7408,491.7408,482.6008,484.5808,5221000
2009-10-01,493.0009,496.4709,487.0008,487.2008,5647400
2009-09-30,500.0009,500.1408,487.2408,495.8509,6306800
2009-09-29,499.5309,499.7509,493.0108,498.5309,4214000
2009-09-28,494.8409,501.5009,493.3008,498.5309,3692300
2009-09-25,494.2908,499.9309,492.0008,492.4808,4114400
2009-09-24,500.4709,501.4108,493.0009,496.7709,5074000
2009-09-23,500.7809,507.0009,497.7109,498.4609,5428600
2009-09-22,500.9209,501.9909,497.8109,499.0609,6105100
2009-09-21,487.7408,498.9009,486.2208,497.0008,4248600
2009-09-18,496.7709,496.9808,491.2308,491.4608,6591500
2009-09-17,490.5709,497.3709,487.1508,491.7208,8999700
2009-09-16,479.8008,489.3708,478.4808,488.2908,5189900
2009-09-15,475.0808,478.9108,472.7108,477.5408,4814000
2009-09-14,470.5108,476.8008,470.0508,475.1208,3966100
2009-09-11,470.4008,473.3008,467.6308,472.1408,3820000
2009-09-10,466.6508,470.9408,462.0008,470.9408,5088100
2009-09-09,459.0608,466.2708,458.8008,463.9708,4407100
2009-09-08,464.2908,466.9908,455.8408,458.6208,5333300
2009-09-04,457.5708,462.6008,455.7808,461.3008,3009500
2009-09-03,455.8208,458.2508,455.0008,457.5208,3304600
2009-09-02,455.8208,458.3308,452.5908,453.0108,3623100
2009-09-01,459.6808,466.8208,454.4208,455.7608,5209100
2009-08-31,459.7908,461.8608,458.0008,461.6708,3930400
2009-08-28,469.2608,472.3708,463.3808,464.7508,3556400
2009-08-27,468.5808,468.5808,460.7308,466.0608,4012600
2009-08-26,472.7608,473.0008,466.7008,468.0008,3990400
2009-08-25,469.1308,474.3508,468.7208,471.3708,4699400
2009-08-24,467.3508,470.0908,464.4208,468.7308,4925100
2009-08-21,465.5408,466.0908,462.6508,465.2408,7147600
2009-08-20,452.0008,462.1808,451.2308,460.4108,8027600
2009-08-19,439.9907,445.0008,438.5607,443.9708,4526800
2009-08-18,445.1008,447.7008,442.3208,445.2808,4719800
2009-08-17,451.5008,451.9908,443.1208,444.8908,5260000
2009-08-14,462.7808,463.1808,456.8908,460.0008,3362700
2009-08-13,462.1508,464.7208,458.9108,462.2808,4005200
2009-08-12,455.4108,461.7508,454.9208,458.5808,4700200
2009-08-11,453.6708,457.2308,452.3808,453.9408,3437800
2009-08-10,455.1408,458.4108,453.7908,456.6108,3496900
2009-08-07,455.6708,459.4208,454.9908,457.1008,5105100
2009-08-06,454.3008,454.8808,448.5308,450.3608,4237600
2009-08-05,456.0008,456.9108,447.8808,451.1408,4701400
2009-08-04,449.3708,454.0008,448.4308,453.7308,4797400
2009-08-03,448.7408,453.9008,447.6408,452.2108,5199900
2009-07-31,449.9808,452.7008,442.4308,443.0508,5742200
2009-07-30,442.6108,451.4708,442.6108,445.6408,6421000
2009-07-29,437.2307,437.8008,431.8907,436.2407,3988800
2009-07-28,441.0008,442.8108,436.1008,439.8508,5083900
2009-07-27,446.0408,446.7508,437.6108,444.8008,5027500
2009-07-24,435.8108,450.4908,435.0008,446.7208,7280900
2009-07-23,428.6807,441.2108,425.5007,437.3408,6982400
2009-07-22,428.0007,430.2007,423.5007,427.6907,5192700
2009-07-21,430.9407,431.9007,425.7207,427.9007,5958600
2009-07-20,429.8807,432.8508,426.2507,430.1707,6330600
2009-07-17,433.0007,435.4808,426.7007,430.2507,13759500
2009-07-16,436.6807,445.7508,434.1008,442.6008,13158100
2009-07-15,429.6607,438.6808,428.4907,438.1707,7582200
2009-07-14,423.7107,426.7307,420.8707,424.6907,5813200
2009-07-13,416.1707,424.5207,415.1807,424.3007,8121600
2009-07-10,409.5807,417.3707,408.7007,414.4007,5875000
2009-07-09,406.1207,414.4507,405.8007,410.3907,6575700
2009-07-08,400.0007,406.0007,398.0607,402.4907,6908100
2009-07-07,408.2407,409.1907,395.9807,396.6307,6543000
2009-07-06,406.5007,410.6407,401.6607,409.6107,4542100
2009-07-02,415.4107,415.4107,406.8107,408.4907,5054000
2009-07-01,424.2007,426.4007,418.1507,418.9907,4638900
2009-06-30,424.0007,427.2107,418.2207,421.5907,5207100
2009-06-29,426.0007,427.8007,422.2407,424.1407,4354800
2009-06-26,413.6807,428.2307,413.1107,425.3207,6537800
2009-06-25,407.0007,415.9007,406.5107,415.7707,6111700
2009-06-24,408.7407,412.2307,406.5607,409.2907,4934000
2009-06-23,406.6507,408.9907,402.5507,405.6807,5820800
2009-06-22,416.9507,417.4907,401.8907,407.3507,8279600
2009-06-19,418.2107,420.4607,414.5807,420.0907,8550100
2009-06-18,415.6807,418.6907,413.0007,414.0607,6193400
2009-06-17,416.1907,419.7207,411.5607,415.1607,7006200
2009-06-16,419.3107,421.0907,415.4207,416.0007,6122100
2009-06-15,421.5007,421.5007,414.0007,416.7707,7501700
2009-06-12,426.8607,427.7007,421.2107,424.8407,5858600
2009-06-11,431.7707,433.7308,428.3707,429.0007,5751800
2009-06-10,436.2308,437.8908,426.6707,432.6007,6742900
2009-06-09,438.5807,440.5008,431.7607,435.6207,6534100
2009-06-08,439.5008,440.9208,434.1208,438.7708,6220500
2009-06-05,445.0708,447.3408,439.4607,444.3208,7389100
2009-06-04,435.3007,441.2407,434.5007,440.2808,7303300
2009-06-03,426.0007,432.4607,424.0007,431.6507,7092000
2009-06-02,426.2507,429.9607,423.4007,428.4007,5266800
2009-06-01,418.7307,429.6007,418.5307,426.5607,6669600
2009-05-29,412.1107,417.2307,410.7007,417.2307,5316100
2009-05-28,408.6807,411.6207,404.6107,410.4007,5357500
2009-05-27,405.6407,411.8607,404.8107,405.5607,6091200
2009-05-26,391.9507,405.0007,390.0007,404.3607,6232200
2009-05-22,396.6607,398.6507,392.0007,393.5007,3450000
2009-05-21,396.3007,402.8407,393.8407,396.5007,5459900
2009-05-20,402.0907,405.6707,395.0007,397.1807,4585000
2009-05-19,396.1007,401.6407,393.0007,398.8807,5696100
2009-05-18,394.7307,397.3107,385.4007,396.8407,6728500
2009-05-15,391.1007,394.1107,389.0907,390.0007,6039900
2009-05-14,388.8007,392.2107,384.6907,387.5007,5895900
2009-05-13,394.0907,396.3907,388.3507,389.5407,5706800
2009-05-12,410.0107,410.9907,395.1107,399.0107,7609900
2009-05-11,402.8007,412.0007,401.2007,407.9807,5137700
2009-05-08,402.8507,410.1307,395.0007,407.3307,7759100
2009-05-07,404.1007,404.9907,392.5007,396.6107,6021900
2009-05-06,406.7907,408.2807,401.0007,403.4707,5285400
2009-05-05,399.9807,405.0007,397.2507,402.9907,4819500
2009-05-04,398.1707,402.4007,394.7907,401.9807,6430000
2009-05-01,395.0307,397.5907,391.5507,393.6907,4873500
2009-04-30,395.7607,403.7507,394.8007,395.9707,8744000
2009-04-29,385.9707,394.9707,385.8307,391.4707,7247000
2009-04-28,383.7507,389.0507,381.5407,383.7107,5909100
2009-04-27,384.3407,389.4907,382.7506,385.9507,4598200
2009-04-24,386.0507,393.1807,380.5007,389.4907,6796100
2009-04-23,387.5106,389.7507,381.1106,384.6907,5237500
2009-04-22,381.7507,390.0007,379.0107,383.8607,7029800
2009-04-21,376.1706,384.3007,376.1007,381.4707,7418400
2009-04-20,386.1506,390.6507,375.8906,379.3007,8890900
2009-04-17,386.0206,399.8207,384.8107,392.2407,21541900
2009-04-16,381.5006,392.9007,381.0206,388.7407,20446400
2009-04-15,367.1006,381.0607,364.1606,379.5007,9898300
2009-04-14,376.9406,376.9906,365.6006,368.9106,6882800
